uptime,oops,fatal,ssr,retries,rebuilds,pc_irq,pc_resync,pc_state,pc_line,rx_mapped,cmd_open,tx_pkts,rx_pkts,defer_q,defer_sub,defer_keep,defer_wipe_live,guard_hits
3421.99,0,4,4,0,1,835,1,1,1,32,40,15801,15760,434,434,421,0,0
3432.14,0,4,4,0,1,837,1,1,1,32,40,15871,15830,435,435,422,0,0
3442.28,0,4,4,0,1,839,1,1,1,32,40,15920,15880,436,436,423,0,0
3452.44,0,4,4,0,1,842,1,0,0,32,40,15960,15920,437,437,424,0,0
3462.59,0,4,4,0,1,846,1,0,0,32,40,16001,15961,439,439,426,0,0
3472.74,0,4,4,0,1,851,1,1,1,32,40,16048,16007,442,442,429,0,0
3482.88,0,4,4,0,1,853,1,1,1,32,40,16116,16075,443,443,430,0,0
3493.02,0,4,4,0,1,855,1,1,1,32,40,16163,16123,444,444,431,0,0
3503.17,0,4,4,0,1,858,1,0,0,32,40,16203,16163,445,445,432,0,0
3513.32,0,4,4,0,1,860,1,0,0,32,40,16243,16203,446,446,433,0,0
3523.46,0,4,4,0,1,863,1,1,1,32,40,16290,16249,448,448,435,0,0
3533.60,0,4,4,0,1,865,1,1,1,32,40,16358,16318,449,449,436,0,0
3543.73,0,4,4,0,1,867,1,1,1,32,40,16403,16363,450,450,437,0,0
3553.87,0,4,4,0,1,870,1,0,0,32,40,16443,16403,451,451,438,0,0
3564.01,0,4,4,0,1,872,1,0,0,32,40,16483,16443,452,452,439,0,0
3574.15,0,4,4,0,1,875,1,1,1,32,40,16534,16493,454,454,441,0,0
3584.30,0,4,4,0,1,877,1,1,1,32,40,16603,16563,455,455,442,0,0
3594.45,0,4,4,0,1,880,1,0,0,32,40,16643,16603,456,456,443,0,0
3604.60,0,4,4,0,1,882,1,0,0,32,40,16683,16643,457,457,444,0,0
3614.75,0,4,4,0,1,884,1,0,0,32,40,16723,16683,458,458,445,0,0
3624.90,0,4,4,0,1,887,1,1,1,32,40,16795,16754,460,460,447,0,0
3635.04,0,4,4,0,1,889,1,1,1,32,40,16843,16803,461,461,448,0,0
3645.18,0,4,4,0,1,892,1,0,0,32,40,16883,16843,462,462,449,0,0
3655.33,0,4,4,0,1,894,1,0,0,32,40,16923,16883,463,463,450,0,0
3665.47,0,4,4,0,1,897,1,1,1,32,40,16974,16933,465,465,452,0,0
3675.62,0,4,4,0,1,899,1,1,1,32,40,17044,17003,466,466,453,0,0
3685.76,0,4,4,0,1,901,1,0,0,32,40,17084,17044,467,467,454,0,0
3695.91,0,4,4,0,1,904,1,0,0,32,40,17124,17084,468,468,455,0,0
3706.06,0,4,4,0,1,906,1,0,0,32,40,17164,17124,469,469,456,0,0
3716.20,0,4,4,0,1,909,1,1,1,32,40,17225,17184,471,471,458,0,0
3726.35,0,4,4,0,1,911,1,1,1,32,40,17284,17244,472,472,459,0,0
3736.50,0,4,4,0,1,914,1,0,0,32,40,17324,17284,473,473,460,0,0
3746.64,0,4,4,0,1,916,1,0,0,32,40,17364,17324,474,474,461,0,0
3756.79,0,4,4,0,1,919,1,1,1,32,40,17411,17371,476,476,463,0,0
3766.94,0,4,4,0,1,921,1,1,1,32,40,17483,17442,477,477,464,0,0
3777.09,0,4,4,0,1,923,1,1,1,32,40,17524,17484,478,478,465,0,0
3787.24,0,4,4,0,1,926,1,0,0,32,40,17564,17524,479,479,466,0,0
3797.38,0,4,4,0,1,928,1,0,0,32,40,17604,17564,480,480,467,0,0
3807.52,0,4,4,0,1,931,1,1,1,32,40,17663,17622,482,482,469,0,0
3817.67,0,5,5,0,1,931,1,0,0,0,40,17684,17644,482,482,469,0,0
3903.37,0,6,6,0,2,936,2,0,0,32,56,17729,17644,483,483,470,0,0
3926.70,0,6,6,0,2,941,2,1,1,32,56,17840,17748,485,485,472,0,0
3936.85,0,6,6,0,2,943,2,1,1,32,56,17891,17800,486,486,473,0,0
3947.01,0,6,6,0,2,946,2,0,0,32,56,17931,17840,487,487,474,0,0
3957.17,0,6,6,0,2,948,2,0,0,32,56,17971,17880,488,488,475,0,0
3967.32,0,6,6,0,2,951,2,1,1,32,56,18023,17931,490,490,477,0,0
3977.48,0,6,6,0,2,955,2,1,1,32,56,18092,18001,492,492,479,0,0
3987.65,0,6,6,0,2,958,2,0,0,32,56,18132,18041,493,493,480,0,0
3997.80,0,6,6,0,2,960,2,0,0,32,56,18173,18082,494,494,481,0,0
4007.95,0,6,6,0,2,964,2,0,0,32,56,18214,18123,496,496,483,0,0
4018.11,0,6,6,0,2,967,2,1,1,32,56,18270,18178,498,498,485,0,0
4028.26,0,6,6,0,2,969,2,1,1,32,56,18334,18243,499,499,486,0,0
4038.42,0,6,6,0,2,972,2,0,0,32,56,18374,18283,500,500,487,0,0
4048.58,0,6,6,0,2,974,2,0,0,32,56,18414,18323,501,501,488,0,0
4058.73,0,6,6,0,2,976,2,0,0,32,56,18454,18363,502,502,489,0,0
4068.89,0,6,6,0,2,979,2,1,1,32,56,18513,18421,504,504,491,0,0
4079.04,0,6,6,0,2,981,2,1,1,32,56,18574,18483,505,505,492,0,0
4089.20,0,6,6,0,2,984,2,0,0,32,56,18614,18523,506,506,493,0,0
4099.35,0,6,6,0,2,986,2,0,0,32,56,18654,18563,507,507,494,0,0
4109.50,0,6,6,0,2,988,2,0,0,32,56,18694,18603,508,508,495,0,0
4119.65,0,6,6,0,2,991,2,1,1,32,56,18762,18670,510,510,497,0,0
4129.80,0,6,6,0,2,993,2,1,1,32,56,18814,18723,511,511,498,0,0
4139.96,0,6,6,0,2,996,2,0,0,32,56,18854,18763,512,512,499,0,0
4150.12,0,6,6,0,2,998,2,0,0,32,56,18894,18803,513,513,500,0,0
4160.27,0,6,6,0,2,1001,2,1,1,32,56,18940,18848,515,515,502,0,0
4170.43,0,6,6,0,2,1003,2,1,1,32,56,19011,18919,516,516,503,0,0
4180.58,0,6,6,0,2,1005,2,1,1,32,56,19054,18963,517,517,504,0,0
4190.74,0,6,6,0,2,1008,2,0,0,32,56,19094,19003,518,518,505,0,0
4200.89,0,6,6,0,2,1010,2,0,0,32,56,19134,19043,519,519,506,0,0
4211.05,0,6,6,0,2,1013,2,1,1,32,56,19188,19097,521,521,508,0,0
4221.20,0,6,6,0,2,1015,2,1,1,32,56,19255,19164,522,522,509,0,0
4231.35,0,6,6,0,2,1018,2,0,0,32,56,19295,19204,523,523,510,0,0
4241.50,0,6,6,0,2,1020,2,0,0,32,56,19335,19244,524,524,511,0,0
4251.65,0,6,6,0,2,1022,2,0,0,32,56,19375,19284,525,525,512,0,0
4261.81,0,6,6,0,2,1025,2,1,1,32,56,19433,19341,527,527,514,0,0
4271.96,0,6,6,0,2,1027,2,1,1,32,56,19495,19404,528,528,515,0,0
4282.11,0,6,6,0,2,1030,2,0,0,32,56,19535,19444,529,529,516,0,0
4292.27,0,6,6,0,2,1032,2,0,0,32,56,19575,19484,530,530,517,0,0
4302.42,0,6,6,0,2,1034,2,0,0,32,56,19615,19524,531,531,518,0,0
4312.58,0,6,6,0,2,1037,2,1,1,32,56,19675,19583,533,533,520,0,0
4322.72,0,6,6,0,2,1039,2,1,1,32,56,19735,19644,534,534,521,0,0
4332.88,0,6,6,0,2,1042,2,0,0,32,56,19775,19684,535,535,522,0,0
4343.03,0,6,6,0,2,1044,2,0,0,32,56,19815,19724,536,536,523,0,0
4353.19,0,6,6,0,2,1047,2,1,1,32,56,19862,19770,538,538,525,0,0
4363.34,0,6,6,0,2,1049,2,1,1,32,56,19935,19844,539,539,526,0,0
4373.49,0,6,6,0,2,1052,2,0,0,32,56,19975,19884,540,540,527,0,0
4383.65,0,6,6,0,2,1054,2,0,0,32,56,20015,19923,541,541,528,0,0
4393.80,0,6,6,0,2,1056,2,0,0,32,56,20055,19963,542,542,529,0,0
4403.95,0,6,6,0,2,1059,2,1,1,32,56,20131,20038,544,544,531,0,0
4414.11,0,6,6,0,2,1061,2,1,1,32,56,20175,20083,545,545,532,0,0
4424.26,0,6,6,0,2,1064,2,0,0,32,56,20215,20123,546,546,533,0,0
4434.41,0,6,6,0,2,1066,2,0,0,32,56,20255,20163,547,547,534,0,0
4444.57,0,6,6,0,2,1069,2,1,1,32,56,20329,20236,549,549,536,0,0
4454.73,0,6,6,0,2,1071,2,1,1,32,56,20375,20283,550,550,537,0,0
4464.89,0,6,6,0,2,1074,2,0,0,32,56,20415,20323,551,551,538,0,0
4475.04,0,6,6,0,2,1076,2,0,0,32,56,20455,20363,552,552,539,0,0
4485.20,0,6,6,0,2,1079,2,1,1,32,56,20523,20430,554,554,541,0,0
4495.34,0,6,6,0,2,1081,2,1,1,32,56,20575,20483,555,555,542,0,0
4505.50,0,6,6,0,2,1085,2,1,1,32,56,20616,20524,557,557,544,0,0
4515.65,0,6,6,0,2,1088,2,0,0,32,56,20656,20564,558,558,545,0,0
4525.81,0,6,6,0,2,1091,2,1,1,32,56,20715,20622,560,560,547,0,0
4535.96,0,6,6,0,2,1093,2,1,1,32,56,20776,20684,561,561,548,0,0
4546.11,0,6,6,0,2,1096,2,0,0,32,56,20818,20726,562,562,549,0,0
4556.26,0,6,6,0,2,1098,2,0,0,32,56,20858,20766,563,563,550,0,0
4566.41,0,6,6,0,2,1101,2,1,1,32,56,20901,20808,565,565,552,0,0
4576.56,0,6,6,0,2,1103,2,1,1,32,56,20971,20879,566,566,553,0,0
4586.72,0,6,6,0,2,1105,2,1,1,32,56,21018,20926,567,567,554,0,0
4596.88,0,6,6,0,2,1108,2,0,0,32,56,21058,20966,568,568,555,0,0
4607.04,0,6,6,0,2,1110,2,0,0,32,56,21098,21006,569,569,556,0,0
4617.19,0,6,6,0,2,1113,2,1,1,32,56,21161,21068,571,571,558,0,0
4627.35,0,6,6,0,2,1115,2,1,1,32,56,21218,21126,572,572,559,0,0
4637.50,0,6,6,0,2,1118,2,0,0,32,56,21258,21166,573,573,560,0,0
4647.66,0,6,6,0,2,1120,2,0,0,32,56,21298,21206,574,574,561,0,0
4657.81,0,6,6,0,2,1123,2,1,1,32,56,21358,21266,576,576,563,0,0
4667.96,0,6,6,0,2,1125,2,1,1,32,56,21418,21326,577,577,564,0,0
4678.12,0,6,6,0,2,1128,2,0,0,32,56,21458,21366,578,578,565,0,0
4688.27,0,6,6,0,2,1130,2,0,0,32,56,21498,21406,579,579,566,0,0
4698.42,0,6,6,0,2,1133,2,1,1,32,56,21555,21462,581,581,568,0,0
4708.57,0,6,6,0,2,1135,2,1,1,32,56,21618,21526,582,582,569,0,0
4718.73,0,6,6,0,2,1138,2,0,0,32,56,21658,21566,583,583,570,0,0
4728.88,0,6,6,0,2,1140,2,0,0,32,56,21698,21606,584,584,571,0,0
4739.02,0,6,6,0,2,1143,2,1,1,32,56,21755,21662,586,586,573,0,0
4749.18,0,6,6,0,2,1145,2,1,1,32,56,21819,21727,587,587,574,0,0
4759.34,0,6,6,0,2,1148,2,0,0,32,56,21859,21767,588,588,575,0,0
4769.50,0,6,6,0,2,1150,2,0,0,32,56,21899,21807,589,589,576,0,0
4779.65,0,6,6,0,2,1152,2,0,0,32,56,21939,21847,590,590,577,0,0
4789.81,0,6,6,0,2,1155,2,1,1,32,56,22005,21912,592,592,579,0,0
4799.96,0,7,7,0,2,1156,2,0,0,32,64,22019,21927,592,592,579,0,0
4838.35,0,7,7,0,2,1160,2,0,0,32,64,22101,22004,593,593,580,0,0
4848.50,0,7,7,0,2,1162,2,0,0,32,64,22141,22044,594,594,581,0,0
4858.66,0,7,7,0,2,1165,2,1,1,32,64,22219,22121,596,596,583,0,0
4868.81,0,7,7,0,2,1168,2,0,0,32,64,22261,22164,597,597,584,0,0
4878.97,0,7,7,0,2,1170,2,0,0,32,64,22301,22204,598,598,585,0,0
4889.13,0,7,7,0,2,1173,2,1,1,32,64,22354,22256,600,600,587,0,0
4899.28,0,7,7,0,2,1175,2,1,1,32,64,22421,22324,601,601,588,0,0
4909.44,0,7,7,0,2,1178,2,0,0,32,64,22461,22364,602,602,589,0,0
4919.60,0,7,7,0,2,1180,2,0,0,32,64,22501,22404,603,603,590,0,0
4929.75,0,7,7,0,2,1183,2,1,1,32,64,22576,22478,605,605,592,0,0
4939.90,0,7,7,0,2,1186,2,0,0,32,64,22621,22524,606,606,593,0,0
4950.06,0,7,7,0,2,1188,2,0,0,32,64,22661,22564,607,607,594,0,0
4960.20,0,7,7,0,2,1191,2,1,1,32,64,22706,22609,609,609,596,0,0
4970.34,0,7,7,0,2,1193,2,1,1,32,64,22781,22684,610,610,597,0,0
4980.48,0,7,7,0,2,1196,2,0,0,32,64,22821,22724,611,611,598,0,0
4990.63,0,7,7,0,2,1198,2,0,0,32,64,22861,22764,612,612,599,0,0
5000.78,0,7,7,0,2,1201,2,1,1,32,64,22928,22830,614,614,601,0,0
5010.94,0,7,7,0,2,1204,2,0,0,32,64,22981,22884,615,615,602,0,0
5021.10,0,7,7,0,2,1206,2,0,0,32,64,23021,22924,616,616,603,0,0
5031.25,0,7,7,0,2,1210,2,0,0,32,64,23063,22965,618,618,606,0,0
5041.42,0,7,7,0,2,1213,2,1,1,32,64,23142,23045,620,620,607,0,0
5051.58,0,7,7,0,2,1216,2,0,0,32,64,23182,23085,621,621,608,0,0
5061.74,0,7,7,0,2,1218,2,0,0,32,64,23222,23125,622,622,609,0,0
5071.90,0,7,7,0,2,1223,2,1,1,32,64,23281,23183,625,625,612,0,0
5082.05,0,7,7,0,2,1225,2,1,1,32,64,23344,23247,626,626,613,0,0
5092.23,0,7,7,0,2,1228,2,0,0,32,64,23384,23287,627,627,614,0,0
5102.38,0,7,7,0,2,1230,2,0,0,32,64,23424,23327,628,628,615,0,0
5112.55,0,7,7,0,2,1233,2,1,1,32,64,23498,23401,630,630,617,0,0
5122.70,0,7,7,0,2,1236,2,0,0,32,64,23544,23447,631,631,618,0,0
5132.85,0,7,7,0,2,1238,2,0,0,32,64,23584,23487,632,632,619,0,0
5143.01,0,7,7,0,2,1241,2,1,1,32,64,23628,23531,634,634,621,0,0
5153.17,0,7,7,0,2,1243,2,1,1,32,64,23704,23607,635,635,622,0,0
5163.32,0,7,7,0,2,1246,2,0,0,32,64,23744,23647,636,636,623,0,0
5173.48,0,7,7,0,2,1248,2,0,0,32,64,23784,23687,637,637,624,0,0
5183.63,0,7,7,0,2,1251,2,1,1,32,64,23845,23747,639,639,626,0,0
5193.78,0,7,7,0,2,1254,2,0,0,32,64,23904,23807,640,640,627,0,0
5203.94,0,7,7,0,2,1256,2,0,0,32,64,23944,23847,641,641,628,0,0
5214.11,0,7,7,0,2,1258,2,0,0,32,64,23984,23887,642,642,629,0,0
5224.26,0,7,7,0,2,1261,2,1,1,32,64,24062,23965,644,644,631,0,0
5234.41,0,7,7,0,2,1264,2,0,0,32,64,24104,24007,645,645,632,0,0
5244.57,0,7,7,0,2,1266,2,0,0,32,64,24144,24047,646,646,633,0,0
5254.73,0,7,7,0,2,1269,2,1,1,32,64,24200,24102,648,648,635,0,0
5264.89,0,7,7,0,2,1271,2,1,1,32,64,24264,24167,649,649,636,0,0
5275.05,0,7,7,0,2,1274,2,0,0,32,64,24304,24207,650,650,637,0,0
5285.21,0,7,7,0,2,1276,2,0,0,32,64,24344,24247,651,651,638,0,0
5295.37,0,7,7,0,2,1281,2,1,1,32,64,24424,24326,654,654,641,0,0
5305.52,0,7,7,0,2,1284,2,0,0,32,64,24465,24368,655,655,642,0,0
5315.68,0,7,7,0,2,1286,2,0,0,32,64,24505,24408,656,656,643,0,0
5325.84,0,7,7,0,2,1289,2,1,1,32,64,24555,24457,658,658,645,0,0
5335.98,0,7,7,0,2,1291,2,1,1,32,64,24625,24528,659,659,646,0,0
5346.15,0,7,7,0,2,1294,2,0,0,32,64,24665,24568,660,660,647,0,0
5356.30,0,7,7,0,2,1296,2,0,0,32,64,24705,24608,661,661,648,0,0
5366.46,0,7,7,0,2,1299,2,1,1,32,64,24773,24675,663,663,650,0,0
5376.61,0,7,7,0,2,1302,2,0,0,32,64,24825,24728,664,664,651,0,0
5386.78,0,7,7,0,2,1304,2,0,0,32,64,24865,24768,665,665,652,0,0
5396.93,0,7,7,0,2,1307,2,1,1,32,64,24909,24811,667,667,654,0,0
5407.09,0,7,7,0,2,1309,2,1,1,32,64,24985,24888,668,668,655,0,0
5417.25,0,7,7,0,2,1312,2,0,0,32,64,25025,24928,669,669,656,0,0
5427.40,0,7,7,0,2,1314,2,0,0,32,64,25065,24968,670,670,657,0,0
5437.56,0,7,7,0,2,1317,2,1,1,32,64,25124,25026,672,672,659,0,0
5447.71,0,7,7,0,2,1319,2,1,1,32,64,25185,25088,673,673,660,0,0
5457.87,0,7,7,0,2,1322,2,0,0,32,64,25225,25128,674,674,661,0,0
5468.03,0,7,7,0,2,1324,2,0,0,32,64,25265,25168,675,675,662,0,0
5478.18,0,7,7,0,2,1327,2,1,1,32,64,25339,25242,677,677,664,0,0
5488.33,0,7,7,0,2,1330,2,0,0,32,64,25385,25288,678,678,665,0,0
5498.49,0,7,7,0,2,1332,2,0,0,32,64,25425,25328,679,679,666,0,0
5508.65,0,7,7,0,2,1335,2,1,1,32,64,25470,25372,681,681,668,0,0
5518.80,0,7,7,0,2,1337,2,1,1,32,64,25545,25448,682,682,669,0,0
5528.96,0,7,7,0,2,1340,2,0,0,32,64,25585,25488,683,683,670,0,0
5539.12,0,7,7,0,2,1342,2,0,0,32,64,25625,25528,684,684,671,0,0
5549.28,0,7,7,0,2,1345,2,1,1,32,64,25692,25594,686,686,673,0,0
5559.44,0,7,7,0,2,1348,2,0,0,32,64,25746,25649,687,687,674,0,0
5569.60,0,7,7,0,2,1350,2,0,0,32,64,25786,25689,688,688,675,0,0
5579.76,0,7,7,0,2,1352,2,0,0,32,64,25827,25729,690,690,677,0,0
5589.92,0,7,7,0,2,1355,2,1,1,32,64,25907,25810,691,691,678,0,0
5600.07,0,7,7,0,2,1358,2,0,0,32,64,25947,25850,692,692,679,0,0
5610.27,0,7,7,0,2,1360,2,0,0,32,64,25988,25891,693,693,680,0,0
5620.42,0,7,7,0,2,1363,2,1,1,32,64,26045,25947,695,695,682,0,0
5630.58,0,7,7,0,2,1365,2,1,1,32,64,26108,26011,696,696,683,0,0
5640.74,0,7,7,0,2,1368,2,0,0,32,64,26148,26051,697,697,684,0,0
5650.90,0,7,7,0,2,1370,2,0,0,32,64,26188,26091,698,698,685,0,0
5661.05,0,7,7,0,2,1373,2,1,1,32,64,26261,26163,700,700,687,0,0
5671.21,0,7,7,0,2,1376,2,0,0,32,64,26308,26211,701,701,688,0,0
5681.37,0,7,7,0,2,1378,2,0,0,32,64,26348,26251,702,702,689,0,0
5691.53,0,7,7,0,2,1381,2,1,1,32,64,26391,26293,704,704,691,0,0
5701.68,0,8,8,0,2,1382,2,0,0,32,72,26428,26331,704,704,691,0,0
